layer,x,y,voltage
M2,11.660,71.600,-40112060681.06792
M2,11.660,74.930,-40112060681.06779
M2,11.660,78.260,-40112060681.06752
M2,11.660,81.590,-40112060681.06724
M2,11.660,84.920,-40112060681.067245
M2,11.660,88.250,-40112060681.066734
M2,11.660,91.580,-40112060681.066536
M2,11.660,94.910,-40112060681.06643
M2,11.660,98.240,-40112060681.066216
M2,11.660,101.570,-40112060681.06611
M2,11.660,104.900,-40112060681.066055
M2,11.660,108.230,-40112060681.06591
M2,11.660,111.560,-40112060681.06587
M2,11.660,114.890,-40112060681.06593
M2,11.660,118.220,-40112060681.06586
M2,14.990,1.670,-40112060681.069244
M2,14.990,5.000,-40112060681.06932
M2,14.990,8.330,-40112060681.06922
M2,14.990,11.660,-40112060681.0692
M2,14.990,14.990,-40112060681.06934
M2,14.990,18.320,-40112060681.06921
M2,14.990,21.650,-40112060681.0692
M2,14.990,24.980,-40112060681.069244
M2,14.990,28.310,-40112060681.0692
M2,14.990,31.640,-40112060681.06912
M2,14.990,34.970,-40112060681.069145
M2,14.990,38.300,-40112060681.06897
M2,14.990,41.630,-40112060681.06885
M2,14.990,44.960,-40112060681.06889
M2,14.990,48.290,-40112060681.068695
M2,14.990,51.620,-40112060681.06858
M2,14.990,54.950,-40112060681.0685
M2,14.990,58.280,-40112060681.06829
M2,14.990,61.610,-40112060681.06806
M2,14.990,64.940,-40112060681.067955
M2,14.990,68.270,-40112060681.06767
M2,14.990,71.600,-40112060681.06746
M2,14.990,74.930,-40112060681.06733
M2,14.990,78.260,-40112060681.06711
M2,14.990,81.590,-40112060681.06682
M2,14.990,84.920,-40112060681.06688
M2,14.990,88.250,-40112060681.06633
M2,14.990,91.580,-40112060681.06614
M2,14.990,94.910,-40112060681.066025
M2,14.990,98.240,-40112060681.06582
M2,14.990,101.570,-40112060681.06573
M2,14.990,104.900,-40112060681.06566
M2,14.990,108.230,-40112060681.06552
M2,14.990,111.560,-40112060681.065475
M2,14.990,114.890,-40112060681.06553
M2,14.990,118.220,-40112060681.06546
M2,18.320,1.670,-40112060681.068695
M2,18.320,5.000,-40112060681.06878
M2,18.320,8.330,-40112060681.06869
M2,18.320,11.660,-40112060681.06868
M2,18.320,14.990,-40112060681.0688
M2,18.320,18.320,-40112060681.06871
M2,18.320,21.650,-40112060681.0687
M2,18.320,24.980,-40112060681.068726
M2,18.320,28.310,-40112060681.06871
M2,18.320,31.640,-40112060681.06863
M2,18.320,34.970,-40112060681.06864
M2,18.320,38.300,-40112060681.06847
M2,18.320,41.630,-40112060681.06836
M2,18.320,44.960,-40112060681.06839
M2,18.320,48.290,-40112060681.0682
M2,18.320,51.620,-40112060681.0681
M2,18.320,54.950,-40112060681.068
M2,18.320,58.280,-40112060681.0678
M2,18.320,61.610,-40112060681.06758
M2,18.320,64.940,-40112060681.06747
M2,18.320,68.270,-40112060681.06721
M2,18.320,71.600,-40112060681.067
M2,18.320,74.930,-40112060681.06686
M2,18.320,78.260,-40112060681.066666
M2,18.320,81.590,-40112060681.06639
M2,18.320,84.920,-40112060681.066444
M2,18.320,88.250,-40112060681.06592
M2,18.320,91.580,-40112060681.065735
M2,18.320,94.910,-40112060681.065605
M2,18.320,98.240,-40112060681.06542
M2,18.320,101.570,-40112060681.06532
M2,18.320,104.900,-40112060681.065254
M2,18.320,108.230,-40112060681.06512
M2,18.320,111.560,-40112060681.06507
M2,18.320,114.890,-40112060681.06512
M2,18.320,118.220,-40112060681.06505
M2,21.650,1.670,-40112060681.068146
M2,21.650,5.000,-40112060681.06822
M2,21.650,8.330,-40112060681.06815
M2,21.650,11.660,-40112060681.06815
M2,21.650,14.990,-40112060681.06824
M2,21.650,18.320,-40112060681.06819
M2,21.650,21.650,-40112060681.068184
M2,21.650,24.980,-40112060681.06821
M2,21.650,28.310,-40112060681.06821
M2,21.650,31.640,-40112060681.06814
M2,21.650,34.970,-40112060681.06812
M2,21.650,38.300,-40112060681.06796
M2,21.650,41.630,-40112060681.06787
M2,21.650,44.960,-40112060681.067856
M2,21.650,48.290,-40112060681.06769
M2,21.650,51.620,-40112060681.06758
M2,21.650,54.950,-40112060681.0675
M2,21.650,58.280,-40112060681.06731
M2,21.650,61.610,-40112060681.06709
M2,21.650,64.940,-40112060681.06696
M2,21.650,68.270,-40112060681.066734
M2,21.650,71.600,-40112060681.066536
M2,21.650,74.930,-40112060681.06638
M2,21.650,78.260,-40112060681.06621
M2,21.650,81.590,-40112060681.06597
M2,21.650,84.920,-40112060681.065956
M2,21.650,88.250,-40112060681.0655
M2,21.650,91.580,-40112060681.065315
M2,21.650,94.910,-40112060681.06518
M2,21.650,98.240,-40112060681.06501
M2,21.650,101.570,-40112060681.064896
M2,21.650,104.900,-40112060681.064835
M2,21.650,108.230,-40112060681.06471
M2,21.650,111.560,-40112060681.06466
M2,21.650,114.890,-40112060681.0647
M2,21.650,118.220,-40112060681.06464
M2,24.980,1.670,-40112060681.0676
M2,24.980,5.000,-40112060681.06763
M2,24.980,8.330,-40112060681.06762
M2,24.980,11.660,-40112060681.06763
M2,24.980,14.990,-40112060681.067665
M2,24.980,18.320,-40112060681.06766
M2,24.980,21.650,-40112060681.06766
M2,24.980,24.980,-40112060681.06768
M2,24.980,28.310,-40112060681.06768
M2,24.980,31.640,-40112060681.067635
M2,24.980,34.970,-40112060681.06757
M2,24.980,38.300,-40112060681.067444
M2,24.980,41.630,-40112060681.067375
M2,24.980,44.960,-40112060681.06732
M2,24.980,48.290,-40112060681.06718
M2,24.980,51.620,-40112060681.06706
M2,24.980,54.950,-40112060681.06696
M2,24.980,58.280,-40112060681.066795
M2,24.980,61.610,-40112060681.06659
M2,24.980,64.940,-40112060681.06645
M2,24.980,68.270,-40112060681.066246
M2,24.980,71.600,-40112060681.066055
M2,24.980,74.930,-40112060681.0659
M2,24.980,78.260,-40112060681.065735
M2,24.980,81.590,-40112060681.06555
M2,24.980,84.920,-40112060681.06539
M2,24.980,88.250,-40112060681.06508
M2,24.980,91.580,-40112060681.064896
M2,24.980,94.910,-40112060681.064735
M2,24.980,98.240,-40112060681.06458
M2,24.980,101.570,-40112060681.06447
M2,24.980,104.900,-40112060681.0644
M2,24.980,108.230,-40112060681.0643
M2,24.980,111.560,-40112060681.06424
M2,24.980,114.890,-40112060681.064255
M2,24.980,118.220,-40112060681.06423
M2,28.310,1.670,-40112060681.06697
M2,28.310,5.000,-40112060681.06698
M2,28.310,8.330,-40112060681.06699
M2,28.310,11.660,-40112060681.06704
M2,28.310,14.990,-40112060681.06701
M2,28.310,18.320,-40112060681.06707
M2,28.310,21.650,-40112060681.06709
M2,28.310,24.980,-40112060681.06706
M2,28.310,28.310,-40112060681.067116
M2,28.310,31.640,-40112060681.06712
M2,28.310,34.970,-40112060681.06698
M2,28.310,38.300,-40112060681.06688
M2,28.310,41.630,-40112060681.06685
M2,28.310,44.960,-40112060681.06675
M2,28.310,48.290,-40112060681.06664
M2,28.310,51.620,-40112060681.06652
M2,28.310,54.950,-40112060681.066414
M2,28.310,58.280,-40112060681.06626
M2,28.310,61.610,-40112060681.066055
M2,28.310,64.940,-40112060681.06588
M2,28.310,68.270,-40112060681.065704
M2,28.310,71.600,-40112060681.06553
M2,28.310,74.930,-40112060681.06535
M2,28.310,78.260,-40112060681.06526
M2,28.310,81.590,-40112060681.06509
M2,28.310,84.920,-40112060681.06486
M2,28.310,88.250,-40112060681.06457
M2,28.310,91.580,-40112060681.06439
M2,28.310,94.910,-40112060681.06419
M2,28.310,98.240,-40112060681.06409
M2,28.310,101.570,-40112060681.063995
M2,28.310,104.900,-40112060681.06386
M2,28.310,108.230,-40112060681.06379
M2,28.310,111.560,-40112060681.06372
M2,28.310,114.890,-40112060681.0637
M2,28.310,118.220,-40112060681.06371
M2,31.640,1.670,-40112060681.066345
M2,31.640,5.000,-40112060681.0663
M2,31.640,8.330,-40112060681.06636
M2,31.640,11.660,-40112060681.06643
M2,31.640,14.990,-40112060681.06632
M2,31.640,18.320,-40112060681.066475
M2,31.640,21.650,-40112060681.06648
M2,31.640,24.980,-40112060681.066414
M2,31.640,28.310,-40112060681.06651
M2,31.640,31.640,-40112060681.066574
M2,31.640,34.970,-40112060681.066345
M2,31.640,38.300,-40112060681.06632
M2,31.640,41.630,-40112060681.06629
M2,31.640,44.960,-40112060681.06611
M2,31.640,48.290,-40112060681.0661
M2,31.640,51.620,-40112060681.06594
M2,31.640,54.950,-40112060681.06583
M2,31.640,58.280,-40112060681.06572
M2,31.640,61.610,-40112060681.06552
M2,31.640,64.940,-40112060681.0653
M2,31.640,68.270,-40112060681.06516
M2,31.640,71.600,-40112060681.064995
M2,31.640,74.930,-40112060681.064766
M2,31.640,78.260,-40112060681.06476
M2,31.640,81.590,-40112060681.06457
M2,31.640,84.920,-40112060681.06429
M2,31.640,88.250,-40112060681.06405
M2,31.640,91.580,-40112060681.06388
M2,31.640,94.910,-40112060681.06364
M2,31.640,98.240,-40112060681.06359
M2,31.640,101.570,-40112060681.063515
M2,31.640,104.900,-40112060681.0633
M2,31.640,108.230,-40112060681.06327
M2,31.640,111.560,-40112060681.063194
M2,31.640,114.890,-40112060681.063126
M2,31.640,118.220,-40112060681.06319
M2,34.970,1.670,-40112060681.0657
M2,34.970,5.000,-40112060681.065636
M2,34.970,8.330,-40112060681.06571
M2,34.970,11.660,-40112060681.0658
M2,34.970,14.990,-40112060681.065636
M2,34.970,18.320,-40112060681.06585
M2,34.970,21.650,-40112060681.06586
M2,34.970,24.980,-40112060681.06575
M2,34.970,28.310,-40112060681.06589
M2,34.970,31.640,-40112060681.06597
M2,34.970,34.970,-40112060681.0657
M2,34.970,38.300,-40112060681.065735
M2,34.970,41.630,-40112060681.06571
M2,34.970,44.960,-40112060681.06546
M2,34.970,48.290,-40112060681.06551
M2,34.970,51.620,-40112060681.06537
M2,34.970,54.950,-40112060681.065216
M2,34.970,58.280,-40112060681.06515
M2,34.970,61.610,-40112060681.06496
M2,34.970,64.940,-40112060681.064705
M2,34.970,68.270,-40112060681.06461
M2,34.970,71.600,-40112060681.06445
M2,34.970,74.930,-40112060681.064186
M2,34.970,78.260,-40112060681.06422
M2,34.970,81.590,-40112060681.063995
M2,34.970,84.920,-40112060681.0637
M2,34.970,88.250,-40112060681.06353
M2,34.970,91.580,-40112060681.06336
M2,34.970,94.910,-40112060681.06307
M2,34.970,98.240,-40112060681.06307
M2,34.970,101.570,-40112060681.06301
M2,34.970,104.900,-40112060681.06274
M2,34.970,108.230,-40112060681.06274
M2,34.970,111.560,-40112060681.06265
M2,34.970,114.890,-40112060681.06255
M2,34.970,118.220,-40112060681.062645
M2,38.300,1.670,-40112060681.06501
M2,38.300,5.000,-40112060681.06493
M2,38.300,8.330,-40112060681.065056
M2,38.300,11.660,-40112060681.06515
M2,38.300,14.990,-40112060681.06495
M2,38.300,18.320,-40112060681.06519
M2,38.300,21.650,-40112060681.0652
M2,38.300,24.980,-40112060681.06508
M2,38.300,28.310,-40112060681.06525
M2,38.300,31.640,-40112060681.06532
M2,38.300,34.970,-40112060681.06505
M2,38.300,38.300,-40112060681.065125
M2,38.300,41.630,-40112060681.0651
M2,38.300,44.960,-40112060681.0648
M2,38.300,48.290,-40112060681.0649
M2,38.300,51.620,-40112060681.06478
M2,38.300,54.950,-40112060681.06459
M2,38.300,58.280,-40112060681.06457
M2,38.300,61.610,-40112060681.06438
M2,38.300,64.940,-40112060681.064095
M2,38.300,68.270,-40112060681.06406
M2,38.300,71.600,-40112060681.06389
M2,38.300,74.930,-40112060681.06358
M2,38.300,78.260,-40112060681.06366
M2,38.300,81.590,-40112060681.06341
M2,38.300,84.920,-40112060681.06309
M2,38.300,88.250,-40112060681.062996
M2,38.300,91.580,-40112060681.06282
M2,38.300,94.910,-40112060681.0625
M2,38.300,98.240,-40112060681.06254
M2,38.300,101.570,-40112060681.062485
M2,38.300,104.900,-40112060681.06216
M2,38.300,108.230,-40112060681.062195
M2,38.300,111.560,-40112060681.0621
M2,38.300,114.890,-40112060681.061966
M2,38.300,118.220,-40112060681.062096
M2,41.630,1.670,-40112060681.06432
M2,41.630,5.000,-40112060681.064224
M2,41.630,8.330,-40112060681.0644
M2,41.630,11.660,-40112060681.06447
M2,41.630,14.990,-40112060681.064255
M2,41.630,18.320,-40112060681.06452
M2,41.630,21.650,-40112060681.06452
M2,41.630,24.980,-40112060681.06438
M2,41.630,28.310,-40112060681.06459
M2,41.630,31.640,-40112060681.06465
M2,41.630,34.970,-40112060681.064384
M2,41.630,38.300,-40112060681.064514
M2,41.630,41.630,-40112060681.06445
M2,41.630,44.960,-40112060681.06413
M2,41.630,48.290,-40112060681.06426
M2,41.630,51.620,-40112060681.06417
M2,41.630,54.950,-40112060681.06393
M2,41.630,58.280,-40112060681.06398
M2,41.630,61.610,-40112060681.06378
M2,41.630,64.940,-40112060681.06346
M2,41.630,68.270,-40112060681.06348
M2,41.630,71.600,-40112060681.06331
M2,41.630,74.930,-40112060681.06297
M2,41.630,78.260,-40112060681.063065
M2,41.630,81.590,-40112060681.06282
M2,41.630,84.920,-40112060681.06247
M2,41.630,88.250,-40112060681.06244
M2,41.630,91.580,-40112060681.06226
M2,41.630,94.910,-40112060681.061905
M2,41.630,98.240,-40112060681.062
M2,41.630,101.570,-40112060681.06192
M2,41.630,104.900,-40112060681.06157
M2,41.630,108.230,-40112060681.06164
M2,41.630,111.560,-40112060681.061554
M2,41.630,114.890,-40112060681.06137
M2,41.630,118.220,-40112060681.06154
M2,44.960,1.670,-40112060681.06362
M2,44.960,5.000,-40112060681.06351
M2,44.960,8.330,-40112060681.06373
M2,44.960,11.660,-40112060681.06376
M2,44.960,14.990,-40112060681.06354
M2,44.960,18.320,-40112060681.063835
M2,44.960,21.650,-40112060681.06384
M2,44.960,24.980,-40112060681.063675
M2,44.960,28.310,-40112060681.06393
M2,44.960,31.640,-40112060681.06396
M2,44.960,34.970,-40112060681.06371
M2,44.960,38.300,-40112060681.06389
M2,44.960,41.630,-40112060681.06379
M2,44.960,44.960,-40112060681.06347
M2,44.960,48.290,-40112060681.0636
M2,44.960,51.620,-40112060681.06354
M2,44.960,54.950,-40112060681.06324
M2,44.960,58.280,-40112060681.06335
M2,44.960,61.610,-40112060681.06317
M2,44.960,64.940,-40112060681.06282
M2,44.960,68.270,-40112060681.062874
M2,44.960,71.600,-40112060681.06272
M2,44.960,74.930,-40112060681.06234
M2,44.960,78.260,-40112060681.06245
M2,44.960,81.590,-40112060681.06221
M2,44.960,84.920,-40112060681.06183
M2,44.960,88.250,-40112060681.06186
M2,44.960,91.580,-40112060681.0617
M2,44.960,94.910,-40112060681.06132
M2,44.960,98.240,-40112060681.06144
M2,44.960,101.570,-40112060681.061325
M2,44.960,104.900,-40112060681.06096
M2,44.960,108.230,-40112060681.06107
M2,44.960,111.560,-40112060681.06099
M2,44.960,114.890,-40112060681.06077
M2,44.960,118.220,-40112060681.06094
M2,48.290,1.670,-40112060681.06339
M2,48.290,5.000,-40112060681.06332
M2,48.290,8.330,-40112060681.063484
M2,48.290,11.660,-40112060681.0635
M2,48.290,14.990,-40112060681.063324
M2,48.290,18.320,-40112060681.06361
M2,48.290,21.650,-40112060681.06361
M2,48.290,24.980,-40112060681.0635
M2,48.290,28.310,-40112060681.06372
M2,48.290,31.640,-40112060681.06374
M2,48.290,34.970,-40112060681.06355
M2,48.290,38.300,-40112060681.06371
M2,48.290,41.630,-40112060681.06358
M2,48.290,44.960,-40112060681.063324
M2,48.290,48.290,-40112060681.06341
M2,48.290,51.620,-40112060681.063354
M2,48.290,54.950,-40112060681.0631
M2,48.290,58.280,-40112060681.06315
M2,48.290,61.610,-40112060681.062996
M2,48.290,64.940,-40112060681.06269
M2,48.290,68.270,-40112060681.06269
M2,48.290,71.600,-40112060681.062546
M2,48.290,74.930,-40112060681.06219
M2,48.290,78.260,-40112060681.06234
M2,48.290,81.590,-40112060681.062004
M2,48.290,84.920,-40112060681.06173
M2,48.290,88.250,-40112060681.06168
M2,48.290,91.580,-40112060681.06153
M2,48.290,94.910,-40112060681.06119
M2,48.290,98.240,-40112060681.06125
M2,48.290,101.570,-40112060681.061165
M2,48.290,104.900,-40112060681.060844
M2,48.290,108.230,-40112060681.060936
M2,48.290,111.560,-40112060681.06086
M2,48.290,114.890,-40112060681.06069
M2,48.290,118.220,-40112060681.0608
M2,51.620,1.670,-40112060681.06313
M2,51.620,5.000,-40112060681.063126
M2,51.620,8.330,-40112060681.063225
M2,51.620,11.660,-40112060681.06324
M2,51.620,14.990,-40112060681.0631
M2,51.620,18.320,-40112060681.06336
M2,51.620,21.650,-40112060681.063354
M2,51.620,24.980,-40112060681.06331
M2,51.620,28.310,-40112060681.06349
M2,51.620,31.640,-40112060681.06349
M2,51.620,34.970,-40112060681.06335
M2,51.620,38.300,-40112060681.06349
M2,51.620,41.630,-40112060681.06334
M2,51.620,44.960,-40112060681.063156
M2,51.620,48.290,-40112060681.06318
M2,51.620,51.620,-40112060681.06315
M2,51.620,54.950,-40112060681.06294
M2,51.620,58.280,-40112060681.06293
M2,51.620,61.610,-40112060681.06278
M2,51.620,64.940,-40112060681.06252
M2,51.620,68.270,-40112060681.062485
M2,51.620,71.600,-40112060681.062355
M2,51.620,74.930,-40112060681.06202
M2,51.620,78.260,-40112060681.06217
M2,51.620,81.590,-40112060681.0618
M2,51.620,84.920,-40112060681.06158
M2,51.620,88.250,-40112060681.061485
M2,51.620,91.580,-40112060681.061325
M2,51.620,94.910,-40112060681.06105
M2,51.620,98.240,-40112060681.06104
M2,51.620,101.570,-40112060681.06099
M2,51.620,104.900,-40112060681.060715
M2,51.620,108.230,-40112060681.06078
M2,51.620,111.560,-40112060681.060715
M2,51.620,114.890,-40112060681.060555
M2,51.620,118.220,-40112060681.06065
M2,54.950,1.670,-40112060681.06287
M2,54.950,5.000,-40112060681.062904
M2,54.950,8.330,-40112060681.06295
M2,54.950,11.660,-40112060681.06297
