layer,x,y,voltage
M4,94.910,104.900,0.9500000000000003
M4,94.910,114.890,0.9500000000000001
M4,104.900,5.000,0.9500000000000001
M4,104.900,14.990,0.9499999999999997
M4,104.900,24.980,0.9499999999999997
M4,104.900,34.970,0.95
M4,104.900,44.960,0.9500000000000001
M4,104.900,54.950,0.9499999999999995
M4,104.900,64.940,0.9500000000000001
M4,104.900,74.930,0.9500000000000001
M4,104.900,84.920,0.95
M4,104.900,94.910,0.9499999999999997
M4,104.900,104.900,0.95
M4,104.900,114.890,0.95
M4,114.890,5.000,0.95
M4,114.890,14.990,0.9499999999999997
M4,114.890,24.980,0.9499999999999997
M4,114.890,34.970,0.9500000000000002
M4,114.890,44.960,0.9500000000000001
M4,114.890,54.950,0.95
M4,114.890,64.940,0.9499999999999997
M4,114.890,74.930,0.9500000000000004
M4,114.890,84.920,0.9500000000000001
M4,114.890,94.910,0.9500000000000002
M4,114.890,104.900,0.9499999999999996
M4,114.890,114.890,0.9500000000000002
M2,1.670,1.670,0.9328868498803621
M2,1.670,5.000,0.9344882480733281
M2,1.670,8.330,0.9325802308033527
M2,1.670,11.660,0.9324156041512107
M2,1.670,14.990,0.9321668211678195
M2,1.670,18.320,0.9319862271392614
M2,1.670,21.650,0.9331295148783283
M2,1.670,24.980,0.9356350733407802
M2,1.670,28.310,0.9330837301860619
M2,1.670,31.640,0.9328114789759531
M2,1.670,34.970,0.9345517485799465
M2,1.670,38.300,0.9314208454346491
M2,1.670,41.630,0.9299842775449929
M2,1.670,44.960,0.9288970288425147
M2,1.670,48.290,0.9279022982986538
M2,1.670,51.620,0.9274427814937316
M2,1.670,54.950,0.927862285370612
M2,1.670,58.280,0.9274892641140019
M2,1.670,61.610,0.9277620061092745
M2,1.670,64.940,0.929204830937749
M2,1.670,68.270,0.9281991789829694
M2,1.670,71.600,0.9279379056677904
M2,1.670,74.930,0.9283918844864968
M2,1.670,78.260,0.9279453747837058
M2,1.670,81.590,0.9279696115109597
M2,1.670,84.920,0.9285478944576658
M2,1.670,88.250,0.9292702280722938
M2,1.670,91.580,0.9301226570146205
M2,1.670,94.910,0.9313258212370125
M2,1.670,98.240,0.9313906330154679
M2,1.670,101.570,0.9319384824872665
M2,1.670,104.900,0.9331752073882259
M2,1.670,108.230,0.9327748285151576
M2,1.670,111.560,0.9329328591997912
M2,1.670,114.890,0.9336295085285377
M2,1.670,118.220,0.9331205211069282
M2,5.000,1.670,0.9328539453220017
M2,5.000,5.000,0.9353207145556665
M2,5.000,8.330,0.932525446489523
M2,5.000,11.660,0.9322424274508128
M2,5.000,14.990,0.9322308237059526
M2,5.000,18.320,0.9320708791168405
M2,5.000,21.650,0.9329243051586442
M2,5.000,24.980,0.9369973101906229
M2,5.000,28.310,0.9327789190548584
M2,5.000,31.640,0.9326512123575803
M2,5.000,34.970,0.9363325255238625
M2,5.000,38.300,0.9311977022693673
M2,5.000,41.630,0.9298083937636032
M2,5.000,44.960,0.9290628941018653
M2,5.000,48.290,0.9275939871158961
M2,5.000,51.620,0.9272675501684736
M2,5.000,54.950,0.9281244368938703
M2,5.000,58.280,0.9274066544888158
M2,5.000,61.610,0.9278292608644756
M2,5.000,64.940,0.9298710528517935
M2,5.000,68.270,0.9281778723561893
M2,5.000,71.600,0.9279309764513084
M2,5.000,74.930,0.9286269955378431
M2,5.000,78.260,0.9278903577276878
M2,5.000,81.590,0.9280278178643642
M2,5.000,84.920,0.9285469262181268
M2,5.000,88.250,0.9292801700165779
M2,5.000,91.580,0.9301042831222809
M2,5.000,94.910,0.9316946784702566
M2,5.000,98.240,0.9314126343551274
M2,5.000,101.570,0.9318874434969083
M2,5.000,104.900,0.9337366178014203
M2,5.000,108.230,0.9327549769214696
M2,5.000,111.560,0.9329106429927886
M2,5.000,114.890,0.9339692238113182
M2,5.000,118.220,0.9332151281892777
M2,8.330,1.670,0.932365974142661
M2,8.330,5.000,0.9346243234390892
M2,8.330,8.330,0.9321124677244705
M2,8.330,11.660,0.9317062640384883
M2,8.330,14.990,0.9316501422971228
M2,8.330,18.320,0.9313571002021792
M2,8.330,21.650,0.932193537592096
M2,8.330,24.980,0.9357944709812352
M2,8.330,28.310,0.931740254987951
M2,8.330,31.640,0.9316884540183994
M2,8.330,34.970,0.9350871625750373
M2,8.330,38.300,0.9304116951789794
M2,8.330,41.630,0.9291932857715749
M2,8.330,44.960,0.9284438120541707
M2,8.330,48.290,0.9269943389773133
M2,8.330,51.620,0.9268213368553643
M2,8.330,54.950,0.9276080278358589
M2,8.330,58.280,0.9268767639369462
M2,8.330,61.610,0.927530520199295
M2,8.330,64.940,0.9295854570388974
M2,8.330,68.270,0.9279481357890109
M2,8.330,71.600,0.9277215886604233
M2,8.330,74.930,0.9287191823990436
M2,8.330,78.260,0.9275317709311471
M2,8.330,81.590,0.9278247090212012
M2,8.330,84.920,0.9276747809498228
M2,8.330,88.250,0.9291544911910435
M2,8.330,91.580,0.9300314097607904
M2,8.330,94.910,0.931730174343873
M2,8.330,98.240,0.9312895953161937
M2,8.330,101.570,0.9316104241590148
M2,8.330,104.900,0.9334588225144845
M2,8.330,108.230,0.9326224931144887
M2,8.330,111.560,0.9327721720234705
M2,8.330,114.890,0.9340827000760862
M2,8.330,118.220,0.9332199247735011
M2,11.660,1.670,0.9321333029633203
M2,11.660,5.000,0.9341665823225119
M2,11.660,8.330,0.9316994889594177
M2,11.660,11.660,0.9314920006261637
M2,11.660,14.990,0.9313136608882929
M2,11.660,18.320,0.931070671287518
M2,11.660,21.650,0.9314999550255476
M2,11.660,24.980,0.9346371417718472
M2,11.660,28.310,0.9308125909210436
M2,11.660,31.640,0.9309698956792183
M2,11.660,34.970,0.9338590046262119
M2,11.660,38.300,0.9297533380885912
M2,11.660,41.630,0.9287391277795468
M2,11.660,44.960,0.9278968800064762
M2,11.660,48.290,0.9266666408387305
M2,11.660,51.620,0.9264134185422551
M2,11.660,54.950,0.9274301687778478
M2,11.660,58.280,0.9265244733850768
M2,11.660,61.610,0.9272928295341143
M2,11.660,64.940,0.9294552612260011
M2,11.660,68.270,0.9278071992218325
M2,11.660,71.600,0.9276731508695384
M2,11.660,74.930,0.9288502192602439
M2,11.660,78.260,0.9273008341346066
M2,11.660,81.590,0.9277215001780382
M2,11.660,84.920,0.9268559156815189
M2,11.660,88.250,0.929117612365509
M2,11.660,91.580,0.9299868413992997
M2,11.660,94.910,0.9317950852174895
M2,11.660,98.240,0.9312209462772602
M2,11.660,101.570,0.9314555048211214
M2,11.660,104.900,0.9332864772275485
M2,11.660,108.230,0.9325677093075075
M2,11.660,111.560,0.9327669010541525
M2,11.660,114.890,0.934318276340854
M2,11.660,118.220,0.9332913213577245
M2,14.990,1.670,0.9321115317839795
M2,14.990,5.000,0.9338475912059345
M2,14.990,8.330,0.9316250601943648
M2,14.990,11.660,0.9313138122138389
M2,14.990,14.990,0.9312324794794631
M2,14.990,18.320,0.9308158773728565
M2,14.990,21.650,0.9309062724589993
M2,14.990,24.980,0.9335963625624591
M2,14.990,28.310,0.9301957268541361
M2,14.990,31.640,0.9302885223400371
M2,14.990,34.970,0.9328861466773866
M2,14.990,38.300,0.9291948809982029
M2,14.990,41.630,0.9283682197875185
M2,14.990,44.960,0.9276551979587817
M2,14.990,48.290,0.9264332927001475
M2,14.990,51.620,0.9260887502291458
M2,14.990,54.950,0.9274243597198364
M2,14.990,58.280,0.9263719828332072
M2,14.990,61.610,0.9271439388689334
M2,14.990,64.940,0.9294582654131048
M2,14.990,68.270,0.927749512654654
M2,14.990,71.600,0.9277357130786533
M2,14.990,74.930,0.9290645061214443
M2,14.990,78.260,0.9271420473380659
M2,14.990,81.590,0.9277126413348752
M2,14.990,84.920,0.9264200004132149
M2,14.990,88.250,0.9291134785399745
M2,14.990,91.580,0.9300255230378087
M2,14.990,94.910,0.9319765460911058
M2,14.990,98.240,0.9312244472383263
M2,14.990,101.570,0.9313161254832277
M2,14.990,104.900,0.9331862819406128
M2,14.990,108.230,0.9325506655005265
M2,14.990,111.560,0.9328781800848344
M2,14.990,114.890,0.9346926026056218
M2,14.990,118.220,0.9334515179419478
M2,18.320,1.670,0.9321896606046386
M2,18.320,5.000,0.9336396000893571
M2,18.320,8.330,0.9316893814293117
M2,18.320,11.660,0.9312910238015141
M2,18.320,14.990,0.9313788480706333
M2,18.320,18.320,0.930602153458195
M2,18.320,21.650,0.9305845398924507
M2,18.320,24.980,0.9326610333530713
M2,18.320,28.310,0.9297675627872285
M2,18.320,31.640,0.929862449000856
M2,18.320,34.970,0.9319965387285611
M2,18.320,38.300,0.9289194739078147
M2,18.320,41.630,0.9281138617954902
M2,18.320,44.960,0.9274623559110872
M2,18.320,48.290,0.9264441445615645
M2,18.320,51.620,0.9260082819160365
M2,18.320,54.950,0.927456290661825
M2,18.320,58.280,0.9264303922813376
M2,18.320,61.610,0.9272059482037527
M2,18.320,64.940,0.9295944696002086
M2,18.320,68.270,0.9278694260874756
M2,18.320,71.600,0.927853220287768
M2,18.320,74.930,0.9293731429826447
M2,18.320,78.260,0.9272274605415253
M2,18.320,81.590,0.927730422491712
M2,18.320,84.920,0.926705585144911
M2,18.320,88.250,0.9291626247144401
M2,18.320,91.580,0.9301419046763179
M2,18.320,94.910,0.9322468069647223
M2,18.320,98.240,0.9313167481993926
M2,18.320,101.570,0.9314209461453341
M2,18.320,104.900,0.933131041653677
M2,18.320,108.230,0.9326834716935453
M2,18.320,111.560,0.9330505091155161
M2,18.320,114.890,0.9351390788703897
M2,18.320,118.220,0.933635579526171
M2,21.650,1.670,0.9323454894252976
M2,21.650,5.000,0.9336147589727796
M2,21.650,8.330,0.9318369526642586
M2,21.650,11.660,0.9313736853891892
M2,21.650,14.990,0.9317305666618035
M2,21.650,18.320,0.9306437295435334
M2,21.650,21.650,0.9305014573259023
M2,21.650,24.980,0.9317628891436833
M2,21.650,28.310,0.9295835987203208
M2,21.650,31.640,0.9294713406616748
M2,21.650,34.970,0.9313566807797358
M2,21.650,38.300,0.9287217668174265
M2,21.650,41.630,0.9279538538034616
M2,21.650,44.960,0.9276413638633926
M2,21.650,48.290,0.9266436964229815
M2,21.650,51.620,0.926377363602927
M2,21.650,54.950,0.9275492716038135
M2,21.650,58.280,0.9267496517294679
M2,21.650,61.610,0.9274400075385718
M2,21.650,64.940,0.9297839537873124
M2,21.650,68.270,0.928089239520297
M2,21.650,71.600,0.9280706274968827
M2,21.650,74.930,0.9297222948438452
M2,21.650,78.260,0.9275626237449845
M2,21.650,81.590,0.9278037036485488
M2,21.650,84.920,0.9275017698766069
M2,21.650,88.250,0.9293671708889055
M2,21.650,91.580,0.9303581863148269
M2,21.650,94.910,0.9326447178383388
M2,21.650,98.240,0.9315699991604587
M2,21.650,101.570,0.9317477668074404
M2,21.650,104.900,0.9332478513667412
M2,21.650,108.230,0.9328656728865641
M2,21.650,111.560,0.9333726881461979
M2,21.650,114.890,0.9356854551351577
M2,21.650,118.220,0.9339528411103942
M2,24.980,1.670,0.9323302687633267
M2,24.980,5.000,0.9347221639751356
M2,24.980,8.330,0.9318002459938939
M2,24.980,11.660,0.9313096773878453
M2,24.980,14.990,0.9325786684771578
M2,24.980,18.320,0.9305531329121564
M2,24.980,21.650,0.9302925808138268
M2,24.980,24.980,0.9314026386681062
M2,24.980,28.310,0.9293407013650165
M2,24.980,31.640,0.9288709136117476
M2,24.980,34.970,0.9319744855843892
M2,24.980,38.300,0.9285391911716432
M2,24.980,41.630,0.927636325978879
M2,24.980,44.960,0.9279918175867264
M2,24.980,48.290,0.9265679999416179
M2,24.980,51.620,0.9264147048023745
M2,24.980,54.950,0.9282045666726731
M2,24.980,58.280,0.9268118788155612
M2,24.980,61.610,0.9274670988233673
M2,24.980,64.940,0.9310273406207492
M2,24.980,68.270,0.9281773958943038
M2,24.980,71.600,0.9281180058041281
M2,24.980,74.930,0.9309786699337533
M2,24.980,78.260,0.9276583342171969
M2,24.980,81.590,0.9275090251235989
M2,24.980,84.920,0.92887998206813
M2,24.980,88.250,0.9294824693719838
M2,24.980,91.580,0.9304193302910545
M2,24.980,94.910,0.9339942058589471
M2,24.980,98.240,0.9317311955089617
M2,24.980,101.570,0.9318773182345071
M2,24.980,104.900,0.9338594325077806
M2,24.980,108.230,0.9328483305797934
M2,24.980,111.560,0.9334327361916421
M2,24.980,114.890,0.9374493431240075
M2,24.980,118.220,0.9339268936609867
M2,28.310,1.670,0.9318149933068277
M2,28.310,5.000,0.9341651100894013
M2,28.310,8.330,0.9315767623041535
M2,28.310,11.660,0.9308339992440875
M2,28.310,14.990,0.9323850461116951
M2,28.310,18.320,0.9300828123508326
M2,28.310,21.650,0.9297261134086732
M2,28.310,24.980,0.9312683352469284
M2,28.310,28.310,0.9287319959477467
M2,28.310,31.640,0.9277816084657813
M2,28.310,34.970,0.9308604637196168
M2,28.310,38.300,0.9279283357917889
M2,28.310,41.630,0.9268059229444441
M2,28.310,44.960,0.9273748096404366
M2,28.310,48.290,0.9258690289715752
M2,28.310,51.620,0.9257309831660795
M2,28.310,54.950,0.9271264747347785
M2,28.310,58.280,0.9260610459981075
M2,28.310,61.610,0.9268440115516078
M2,28.310,64.940,0.9301993280412545
M2,28.310,68.270,0.9276235713212722
M2,28.310,71.600,0.9274245617700168
M2,28.310,74.930,0.9299300654794427
M2,28.310,78.260,0.9267602228256026
M2,28.310,81.590,0.9266936135900851
M2,28.310,84.920,0.9285904871230326
M2,28.310,88.250,0.929390309134129
M2,28.310,91.580,0.9302421857641655
M2,28.310,94.910,0.9337638974555178
M2,28.310,98.240,0.9314191636101918
M2,28.310,101.570,0.9313681338439315
M2,28.310,104.900,0.9336290858334759
M2,28.310,108.230,0.9323626109185134
M2,28.310,111.560,0.9328304595414827
M2,28.310,114.890,0.9361346016506644
M2,28.310,118.220,0.9330886096132192
M2,31.640,1.670,0.9313718678503285
M2,31.640,5.000,0.9336691062036667
M2,31.640,8.330,0.9314043386144129
M2,31.640,11.660,0.9304804211003295
M2,31.640,14.990,0.9323690237462323
M2,31.640,18.320,0.9298622417895088
M2,31.640,21.650,0.9296369460035195
M2,31.640,24.980,0.9314115318257505
M2,31.640,28.310,0.928661640530477
M2,31.640,31.640,0.9270808033198148
M2,31.640,34.970,0.9299018418548445
M2,31.640,38.300,0.9273729804119347
M2,31.640,41.630,0.9262863199100091
M2,31.640,44.960,0.9272795016941469
M2,31.640,48.290,0.9252311080015324
M2,31.640,51.620,0.9253913615297843
M2,31.640,54.950,0.926237082796884
M2,31.640,58.280,0.9254323131806538
M2,31.640,61.610,0.9263041742798479
M2,31.640,64.940,0.9294601154617598
M2,31.640,68.270,0.9271696467482408
M2,31.640,71.600,0.9269309177359056
M2,31.640,74.930,0.9290590610251317
M2,31.640,78.260,0.9261673614340084
M2,31.640,81.590,0.9265442020565714
M2,31.640,84.920,0.9286339921779351
M2,31.640,88.250,0.9293480988962743
M2,31.640,91.580,0.9301260912372763
M2,31.640,94.910,0.9336223890520885
M2,31.640,98.240,0.9312292317114219
M2,31.640,101.570,0.9309199994533558
M2,31.640,104.900,0.933515289159171
M2,31.640,108.230,0.9320711412572333
M2,31.640,111.560,0.9322781328913231
M2,31.640,114.890,0.9348548251773212
M2,31.640,118.220,0.9323668755654514
M2,34.970,1.670,0.9311729423938292
M2,34.970,5.000,0.9331814273179323
M2,34.970,8.330,0.9313540149246721
M2,34.970,11.660,0.9303321929565713
M2,34.970,14.990,0.9323924063807697
M2,34.970,18.320,0.9297970712281848
M2,34.970,21.650,0.9296476785983656
M2,34.970,24.980,0.9316490784045723
M2,34.970,28.310,0.9287411351132071
M2,34.970,31.640,0.9268350981738482
M2,34.970,34.970,0.9291652199900722
M2,34.970,38.300,0.9270729250320805
M2,34.970,41.630,0.925905466875574
M2,34.970,44.960,0.9274228437478568
M2,34.970,48.290,0.9250260870314895
M2,34.970,51.620,0.9250517398934891
M2,34.970,54.950,0.9255807908589896
M2,34.970,58.280,0.9250866303632
M2,34.970,61.610,0.925930837008088
M2,34.970,64.940,0.928826352882265
M2,34.970,68.270,0.9267606771752092
M2,34.970,71.600,0.9265205237017943
M2,34.970,74.930,0.9282263515708208
M2,34.970,78.260,0.925918600042414
M2,34.970,81.590,0.9267610905230577
M2,34.970,84.920,0.9289993972328375
M2,34.970,88.250,0.9293203186584194
M2,34.970,91.580,0.9300876967103872
M2,34.970,94.910,0.9336362806486591
M2,34.970,98.240,0.9311835998126519
M2,34.970,101.570,0.9307160650627799
M2,34.970,104.900,0.9335069424848664
M2,34.970,108.230,0.9318684715959531
M2,34.970,111.560,0.9318534562411634
M2,34.970,114.890,0.933686048703978
M2,34.970,118.220,0.9316451415176835
M2,38.300,1.670,0.9312182169373299
M2,38.300,5.000,0.9329379484321979
M2,38.300,8.330,0.9313381012349313
M2,38.300,11.660,0.9304170648128133
M2,38.300,14.990,0.932447979015307
M2,38.300,18.320,0.9300427006668607
M2,38.300,21.650,0.9299192611932118
M2,38.300,24.980,0.9319698749833943
M2,38.300,28.310,0.9288872296959372
M2,38.300,31.640,0.9270611430278816
M2,38.300,34.970,0.9284802131252998
M2,38.300,38.300,0.9268450196522261
M2,38.300,41.630,0.9257743638411389
M2,38.300,44.960,0.9276067008015667
M2,38.300,48.290,0.9250319660614467
M2,38.300,51.620,0.9247504132571939
M2,38.300,54.950,0.9251076489210951
M2,38.300,58.280,0.9248019975457461
M2,38.300,61.610,0.925668499736328
M2,38.300,64.940,0.9283646403027702
M2,38.300,68.270,0.9264405076021776
M2,38.300,71.600,0.926215579667683
M2,38.300,74.930,0.9275379421165099
M2,38.300,78.260,0.9258030386508196
M2,38.300,81.590,0.9270889789895439
M2,38.300,84.920,0.92943695228774
M2,38.300,88.250,0.9293435984205644
M2,38.300,91.580,0.930149202183498
M2,38.300,94.910,0.9337334222452298
M2,38.300,98.240,0.9311990179138817
M2,38.300,101.570,0.930656430672204
M2,38.300,104.900,0.9336428958105618
M2,38.300,108.230,0.9317035419346729
M2,38.300,111.560,0.9314559745910038
M2,38.300,114.890,0.9326116222306348
M2,38.300,118.220,0.9310177574699158
M2,41.630,1.670,0.9313411914808305
M2,41.630,5.000,0.9327721695464634
M2,41.630,8.330,0.9313593725451904
M2,41.630,11.660,0.9307849866690551
M2,41.630,14.990,0.9326090016498442
M2,41.630,18.320,0.9304048801055365
M2,41.630,21.650,0.9304183937880578
M2,41.630,24.980,0.9325792715622164
M2,41.630,28.310,0.9291332242786672
M2,41.630,31.640,0.9274703378819148
M2,41.630,34.970,0.9279839062605274
M2,41.630,38.300,0.9266271042723717
M2,41.630,41.630,0.9260706108067036
M2,41.630,44.960,0.9278327378552768
M2,41.630,48.290,0.9252875950914039
M2,41.630,51.620,0.9247210366208986
M2,41.630,54.950,0.9249897069832007
M2,41.630,58.280,0.9245839647282923
M2,41.630,61.610,0.925589312464568
M2,41.630,64.940,0.9281193777232755
M2,41.630,68.270,0.9261669580291457
M2,41.630,71.600,0.9261104356335716
M2,41.630,74.930,0.9269605326621989
M2,41.630,78.260,0.9259816272592252
M2,41.630,81.590,0.9274618224560299
M2,41.630,84.920,0.9299966073426427
M2,41.630,88.250,0.9295777781827095
M2,41.630,91.580,0.9304604576566087
M2,41.630,94.910,0.9339138138418004
M2,41.630,98.240,0.9312810360151116
M2,41.630,101.570,0.930968646281628
M2,41.630,104.900,0.933895399136257
M2,41.630,108.230,0.9316163122733926
M2,41.630,111.560,0.931152842940844
M2,41.630,114.890,0.9316259957572915
M2,41.630,118.220,0.9304847234221478
M2,44.960,1.670,0.9311906312096732
M2,44.960,5.000,0.9334934809884812
M2,44.960,8.330,0.9312320322691228
M2,44.960,11.660,0.9310269350999216
M2,44.960,14.990,0.9338497951282416
M2,44.960,18.320,0.9305590973706498
M2,44.960,21.650,0.9306139224155958
M2,44.960,24.980,0.9347554327469847
M2,44.960,28.310,0.9291422685967263
M2,44.960,31.640,0.927625312576005
M2,44.960,34.970,0.9275816496155537
M2,44.960,38.300,0.9261647149383375
M2,44.960,41.630,0.9260634341134459
M2,44.960,44.960,0.9291057618559365
M2,44.960,48.290,0.9253187040689294
M2,44.960,51.620,0.924530336021774
M2,44.960,54.950,0.92503793637451
M2,44.960,58.280,0.9243634084792685
M2,44.960,61.610,0.9252910675255951
M2,44.960,64.940,0.9291164514560497
M2,44.960,68.270,0.9258931972098937
M2,44.960,71.600,0.9257711137534469
M2,44.960,74.930,0.926745254020845
M2,44.960,78.260,0.9258273892789519
M2,44.960,81.590,0.9276770406670566
M2,44.960,84.920,0.9315076006078068
M2,44.960,88.250,0.9296153534319005
M2,44.960,91.580,0.9304565233226414
M2,44.960,94.910,0.9356003871878059
M2,44.960,98.240,0.9310931122029157
M2,44.960,101.570,0.9309734836368254
M2,44.960,104.900,0.9357466344415293
M2,44.960,108.230,0.9312257113549705
M2,44.960,111.560,0.93066719616648
M2,44.960,114.890,0.9308202696643317
M2,44.960,118.220,0.9300266115802782
M2,48.290,1.670,0.930317386920362
M2,48.290,5.000,0.9322585494431008
M2,48.290,8.330,0.9305534654969123
M2,48.290,11.660,0.9304656534496634
M2,48.290,14.990,0.9333459855564911
M2,48.290,18.320,0.9299558137713616
M2,48.290,21.650,0.9300726942993054
M2,48.290,24.980,0.9334923547297986
M2,48.290,28.310,0.9283816587981019
M2,48.290,31.640,0.9270479832974279
M2,48.290,34.970,0.9273003576731792
M2,48.290,38.300,0.9251940842910639
M2,48.290,41.630,0.9254309207951308
M2,48.290,44.960,0.9280093344608872
M2,48.290,48.290,0.9246272698242891
M2,48.290,51.620,0.9237572350892567
M2,48.290,54.950,0.9243988538015948
M2,48.290,58.280,0.9235907971346864
M2,48.290,61.610,0.9244031087220165
M2,48.290,64.940,0.9278401311508367
M2,48.290,68.270,0.9250667746869488
M2,48.290,71.600,0.9248607828921107
M2,48.290,74.930,0.9261711935073642
M2,48.290,78.260,0.9244601588470568
M2,48.290,81.590,0.927381136032862
M2,48.290,84.920,0.9307335644234961
M2,48.290,88.250,0.929006639665908
M2,48.290,91.580,0.9296537612381818
M2,48.290,94.910,0.934154288271978
M2,48.290,98.240,0.9303565322324374
M2,48.290,101.570,0.9300189841596751
M2,48.290,104.900,0.9342452759654583
M2,48.290,108.230,0.9301860198074081
M2,48.290,111.560,0.9296702641527199
M2,48.290,114.890,0.9298761588552641
M2,48.290,118.220,0.9292409044781513
M2,51.620,1.670,0.9296938926310506
M2,51.620,5.000,0.9311068678977205
M2,51.620,8.330,0.929929288724702
M2,51.620,11.660,0.9299448867994052
M2,51.620,14.990,0.9328727009847401
M2,51.620,18.320,0.9294524301720735
M2,51.620,21.650,0.9295925161830151
M2,51.620,24.980,0.9323624767126125
M2,51.620,28.310,0.9277209489994773
M2,51.620,31.640,0.9267981040188505
M2,51.620,34.970,0.9273132157308048
M2,51.620,38.300,0.9247507036437901
M2,51.620,41.630,0.925225757476816
M2,51.620,44.960,0.9271404570658377
M2,51.620,48.290,0.9243021355796489
M2,51.620,51.620,0.9232727341567395
M2,51.620,54.950,0.9239429212286799
M2,51.620,58.280,0.923190035790104
M2,51.620,61.610,0.9237704499184376
M2,51.620,64.940,0.9268024608456238
M2,51.620,68.270,0.9243014021640039
M2,51.620,71.600,0.9241003020307744
M2,51.620,74.930,0.9256748329938834
M2,51.620,78.260,0.9237034284151614
M2,51.620,81.590,0.9270985513986675
