{120.9050 193.2460} {121.0550 193.3960} {Short} M1
{160.4250 194.6250} {160.5750 194.7740} {Short} M1
{160.4250 194.7720} {160.5750 194.9320} {Short} M1
{200.5530 203.5170} {200.7030 203.7430} {Short} M1
{200.5530 203.3630} {200.7030 203.5130} {Short} M1
{221.6810 193.5610} {221.8310 193.7170} {Short} M1
{221.6810 193.7900} {221.7860 193.9400} {Short} M1
{221.7370 193.8430} {221.8310 193.9400} {Diff net spacing} M1
{221.6810 193.5610} {221.8310 193.8170} {Short} M1
{221.7370 193.5610} {221.8310 193.9400} {Diff net spacing} M1
{221.6810 193.5610} {221.7870 193.8170} {Short} M1
{320.6330 194.7720} {320.7830 194.9320} {Short} M1
{420.9530 194.7720} {421.1030 194.9320} {Short} M1
{461.0810 194.7720} {461.2310 194.9320} {Short} M1
{501.3610 193.1000} {501.5110 193.2600} {Short} M1
{501.3390 193.8310} {501.5510 193.9810} {Short} M1
{19.6730 214.8360} {19.8230 214.9960} {Short} M1
{21.6130 212.2480} {21.9870 212.4160} {Short} M2
{25.4400 212.0690} {25.6080 213.2030} {Short} M3
{21.7650 212.2460} {21.8350 212.4180} {Diff net spacing} M2
{56.8890 214.8320} {57.1110 215.0000} {Short} M4
{56.8890 211.4880} {57.1110 211.6560} {Short} M4
{94.9040 212.0960} {95.0720 212.2640} {Short} M2
{95.3330 212.4000} {95.6820 212.5670} {Short} M2
{95.6640 212.2350} {95.8320 212.8990} {Short} M3
{95.5100 212.4000} {95.6820 212.5680} {Short} M2
{96.1000 212.2480} {96.2680 212.4160} {Short} M2
{119.9930 213.1640} {120.1430 213.3240} {Short} M1
{135.1840 208.0380} {135.3520 208.4180} {Short} M3
{152.2080 209.3330} {152.3760 210.7710} {Short} M3
{152.9410 207.3840} {153.1630 207.5520} {Short} M2
{154.9440 207.2590} {155.2640 207.4000} {Short} M2
{148.6850 207.5360} {148.9070 207.7040} {Short} M2
{153.5440 209.0560} {153.9230 209.2240} {Short} M2
{152.0650 207.2680} {152.2150 207.6950} {Short} M1
{155.8560 208.6000} {156.0240 209.8590} {Short} M3
{161.0240 209.5580} {161.1920 209.9380} {Short} M3
{155.8560 204.4960} {156.0240 204.8160} {Short} M3
{156.6160 209.8160} {156.7840 209.9840} {Short} M2
{156.4640 207.5360} {156.7840 207.7040} {Short} M2
{155.0960 207.2590} {155.2640 207.4270} {Short} M2
{180.0330 213.1640} {180.1830 213.3240} {Short} M1
{200.0970 204.8040} {200.2470 204.9640} {Short} M1
{220.4650 213.1640} {220.6150 213.3240} {Short} M1
{220.1610 214.8360} {220.3110 214.9960} {Short} M1
{360.9130 213.1640} {361.0630 213.3240} {Short} M1
{360.6090 213.1640} {360.7590 213.3240} {Short} M1
{380.6730 213.1640} {380.8230 213.3240} {Short} M1
{400.7370 213.1640} {400.8870 213.3240} {Short} M1
{39.8890 225.9150} {40.0390 226.0870} {Short} M1
{39.8890 225.9150} {40.0390 226.0870} {Short} M1
{180.4890 224.8680} {180.6390 225.0280} {Short} M1
{180.4890 224.7210} {180.6390 224.8700} {Short} M1
{300.4170 224.8680} {300.5670 225.0280} {Short} M1
{340.3930 223.1960} {340.5430 223.3560} {Short} M1
{381.0040 215.8830} {381.1270 216.0550} {Short} M1
{381.0040 215.8830} {381.1270 216.0550} {Short} M1
{381.1290 223.5810} {381.2790 223.8070} {Short} M1
{380.5210 224.8680} {380.6710 225.0280} {Short} M1
{381.1290 223.4270} {381.2790 223.5770} {Short} M1
{461.2600 215.8830} {461.3830 216.0550} {Short} M1
{461.2600 215.8830} {461.3830 216.0550} {Short} M1
{480.9930 224.8680} {481.1430 225.0280} {Short} M1
{522.0330 224.2790} {522.1830 224.4150} {Short} M1
{99.9290 234.9000} {100.0790 235.0600} {Short} M1
{119.8410 233.2280} {119.9910 233.3880} {Short} M1
{120.2970 233.6130} {120.4470 233.8390} {Short} M1
{120.2970 233.4590} {120.4470 233.6090} {Short} M1
{200.0970 234.9000} {200.2470 235.0600} {Short} M1
{380.5210 233.2280} {380.6710 233.3880} {Short} M1
{421.3490 233.4590} {421.4990 233.6090} {Short} M1
{421.0830 233.9590} {421.2950 234.1090} {Short} M1
{421.4090 233.5590} {421.5590 233.7090} {Short} M1
{521.1210 233.2280} {521.2710 233.3880} {Short} M1
{79.7130 243.2600} {79.8630 243.4200} {Short} M1
{139.9050 243.2600} {140.0550 243.4200} {Short} M1
{159.8170 243.2600} {159.9670 243.4200} {Short} M1
{156.9380 242.4940} {157.1100 242.6660} {Short} M2
{156.6150 242.3440} {156.7870 242.5120} {Short} M2
{360.7610 244.9320} {360.9110 245.0920} {Short} M1
{19.6730 253.2920} {19.8230 253.4520} {Short} M1
{100.0920 253.6010} {100.2310 253.8410} {Short} M1
{120.2970 254.8360} {120.4470 254.9860} {Short} M1
{120.2970 254.9640} {120.4470 255.1240} {Short} M1
{280.8090 253.6770} {280.9590 253.9030} {Short} M1
{280.3530 254.9640} {280.5030 255.1240} {Short} M1
